clip_name,narration_text,video_uid
75141dec-d6b3-4e2e-a144-5a126abf7dac_655-6_663-6,#C C passes the screws in his left hand to his right hand.,75141dec-d6b3-4e2e-a144-5a126abf7dac
75141dec-d6b3-4e2e-a144-5a126abf7dac_665-3_673-3,#C C passes a screw from his left hand to his right hand.,75141dec-d6b3-4e2e-a144-5a126abf7dac
75141dec-d6b3-4e2e-a144-5a126abf7dac_813-367_821-367,#C C drops the tire on the floor.,75141dec-d6b3-4e2e-a144-5a126abf7dac
75141dec-d6b3-4e2e-a144-5a126abf7dac_865-6_873-6,#C C places the tire iron between the tire and the tire rim.,75141dec-d6b3-4e2e-a144-5a126abf7dac
75141dec-d6b3-4e2e-a144-5a126abf7dac_846-233_854-233,#C C picks the tire from the ground with both hands.,75141dec-d6b3-4e2e-a144-5a126abf7dac
75141dec-d6b3-4e2e-a144-5a126abf7dac_605-667_613-667,#C C loosens the screws of the tire of a motorcycle with a wheel wrench.,75141dec-d6b3-4e2e-a144-5a126abf7dac
752dd54d-7835-475a-bccd-931fcf1e9655_381-854_389-854,#C C puts pottery in the chimney,752dd54d-7835-475a-bccd-931fcf1e9655
752dd54d-7835-475a-bccd-931fcf1e9655_572-088_580-088,#C C picks tiles,752dd54d-7835-475a-bccd-931fcf1e9655
752dd54d-7835-475a-bccd-931fcf1e9655_369-988_377-988,#C C picks up wood board,752dd54d-7835-475a-bccd-931fcf1e9655
752dd54d-7835-475a-bccd-931fcf1e9655_475-088_483-088,#C C picks up wood,752dd54d-7835-475a-bccd-931fcf1e9655
752dd54d-7835-475a-bccd-931fcf1e9655_297-088_305-088,#C C stirs paint,752dd54d-7835-475a-bccd-931fcf1e9655
752dd54d-7835-475a-bccd-931fcf1e9655_526-388_532-088,#C C walks in the pottery,752dd54d-7835-475a-bccd-931fcf1e9655
752dd54d-7835-475a-bccd-931fcf1e9655_386-921_394-921,#C C puts pottery in the chimney,752dd54d-7835-475a-bccd-931fcf1e9655
752dd54d-7835-475a-bccd-931fcf1e9655_207-654_215-654,#C C puts decoration in the molding machine,752dd54d-7835-475a-bccd-931fcf1e9655
752dd54d-7835-475a-bccd-931fcf1e9655_149-721_157-721,#C C puts wood on table,752dd54d-7835-475a-bccd-931fcf1e9655
752dd54d-7835-475a-bccd-931fcf1e9655_75-188_83-188,#C C  puts spoon on wood,752dd54d-7835-475a-bccd-931fcf1e9655
752dd54d-7835-475a-bccd-931fcf1e9655_15-788_23-788,#C C walks around workshop,752dd54d-7835-475a-bccd-931fcf1e9655
752dd54d-7835-475a-bccd-931fcf1e9655_446-654_454-654,#C C turns around,752dd54d-7835-475a-bccd-931fcf1e9655
752e22a0-e229-421a-80bf-7d3253169b02_424-088_432-088,#C C stares at the laptop,752e22a0-e229-421a-80bf-7d3253169b02
752e22a0-e229-421a-80bf-7d3253169b02_424-088_432-088,#C C stares at the laptop,752e22a0-e229-421a-80bf-7d3253169b02
753e2afd-63dc-4e7b-ad56-9d5f86287f4b_940-633_948-633,#C C puts his right hand in the drawer. #Unsure,753e2afd-63dc-4e7b-ad56-9d5f86287f4b
753e2afd-63dc-4e7b-ad56-9d5f86287f4b_927-1_935-1,#C C cleans the lawn mower part with the rag.,753e2afd-63dc-4e7b-ad56-9d5f86287f4b
753e2afd-63dc-4e7b-ad56-9d5f86287f4b_1155-167_1163-167,#C C screws the screw on the part of the lawn mower with the screwdriver.,753e2afd-63dc-4e7b-ad56-9d5f86287f4b
753e2afd-63dc-4e7b-ad56-9d5f86287f4b_1002-867_1010-867,#C C fixes the part of the lawn mower with his hand.,753e2afd-63dc-4e7b-ad56-9d5f86287f4b
753e2afd-63dc-4e7b-ad56-9d5f86287f4b_1016-8_1024-8,#C C tightens the part of the lawn mower with the halls box spanner.,753e2afd-63dc-4e7b-ad56-9d5f86287f4b
753e2afd-63dc-4e7b-ad56-9d5f86287f4b_1147-833_1155-833,#C C fixes the screw in the part of the lawn mower.,753e2afd-63dc-4e7b-ad56-9d5f86287f4b
753e2afd-63dc-4e7b-ad56-9d5f86287f4b_1144-033_1152-033,#C C lifts his right hand.,753e2afd-63dc-4e7b-ad56-9d5f86287f4b
753e2afd-63dc-4e7b-ad56-9d5f86287f4b_968-8_976-8,#C C drops the cover of the part of the lawn mower on the lawn mower.,753e2afd-63dc-4e7b-ad56-9d5f86287f4b
753e2afd-63dc-4e7b-ad56-9d5f86287f4b_1165-233_1173-233,#C C screws the screw on the part of the lawn mower with the screwdriver.,753e2afd-63dc-4e7b-ad56-9d5f86287f4b
753e2afd-63dc-4e7b-ad56-9d5f86287f4b_954-1_962-1,#C C checks the pack of small screwdrivers in his hand. #Unsure.,753e2afd-63dc-4e7b-ad56-9d5f86287f4b
753e2afd-63dc-4e7b-ad56-9d5f86287f4b_1026-067_1034-067,#C C fixes the part of the lawn mower with his hand.,753e2afd-63dc-4e7b-ad56-9d5f86287f4b
753e2afd-63dc-4e7b-ad56-9d5f86287f4b_976-433_984-433,#C C fixes the part of the lawn mower with the pack of small screwdrivers. #Unsure.,753e2afd-63dc-4e7b-ad56-9d5f86287f4b
763509f4-203d-4e4b-bb42-67eb9839874b_132-033_140-033,#C C sits on the stool.,763509f4-203d-4e4b-bb42-67eb9839874b
763509f4-203d-4e4b-bb42-67eb9839874b_101-867_109-867,#C C holds the cord with his both hands.,763509f4-203d-4e4b-bb42-67eb9839874b
763509f4-203d-4e4b-bb42-67eb9839874b_202-667_210-667,#C C places his right hand on the steel.,763509f4-203d-4e4b-bb42-67eb9839874b
763509f4-203d-4e4b-bb42-67eb9839874b_273-1_281-1,#C C passes the screwdrivers from his right hand to his left hand.,763509f4-203d-4e4b-bb42-67eb9839874b
763509f4-203d-4e4b-bb42-67eb9839874b_56-767_64-767,#C C picks up a piece of cloth from the table with his left hand.,763509f4-203d-4e4b-bb42-67eb9839874b
763509f4-203d-4e4b-bb42-67eb9839874b_212-467_220-467,#C C wipes the lawnmower with the piece of cloth in his left hand.,763509f4-203d-4e4b-bb42-67eb9839874b
763509f4-203d-4e4b-bb42-67eb9839874b_1-867_9-867,#C C holds the electric stylo with his both hands. #unsure,763509f4-203d-4e4b-bb42-67eb9839874b
763509f4-203d-4e4b-bb42-67eb9839874b_266-3_274-3,#C C places the piece of cloth in his left hand on the steel.,763509f4-203d-4e4b-bb42-67eb9839874b
763509f4-203d-4e4b-bb42-67eb9839874b_173-233_181-233,#C C passes the screwdriver from his right hand to his left hand.,763509f4-203d-4e4b-bb42-67eb9839874b
763509f4-203d-4e4b-bb42-67eb9839874b_74-767_82-767,#C C passes the piece of cloth in his left hand to his right hand.,763509f4-203d-4e4b-bb42-67eb9839874b
763509f4-203d-4e4b-bb42-67eb9839874b_54-2_62-2,#C C takes out another screwdriver from the drawer with his left hand.,763509f4-203d-4e4b-bb42-67eb9839874b
763509f4-203d-4e4b-bb42-67eb9839874b_180-0_188-0,#C C works on the lawnmower with his both hands.,763509f4-203d-4e4b-bb42-67eb9839874b
777af83e-b317-4904-8851-9fa92a8d0d0b_502-898_510-898,#O man D walks,777af83e-b317-4904-8851-9fa92a8d0d0b
777af83e-b317-4904-8851-9fa92a8d0d0b_347-5_355-5,#C C scoops cement,777af83e-b317-4904-8851-9fa92a8d0d0b
777af83e-b317-4904-8851-9fa92a8d0d0b_594-033_602-033,#C C walks,777af83e-b317-4904-8851-9fa92a8d0d0b
777af83e-b317-4904-8851-9fa92a8d0d0b_371-067_379-067,#C C picks wood,777af83e-b317-4904-8851-9fa92a8d0d0b
777af83e-b317-4904-8851-9fa92a8d0d0b_421-0_429-0,#C C scoops cement,777af83e-b317-4904-8851-9fa92a8d0d0b
777af83e-b317-4904-8851-9fa92a8d0d0b_307-4_315-4,#C C hits stone,777af83e-b317-4904-8851-9fa92a8d0d0b
777af83e-b317-4904-8851-9fa92a8d0d0b_484-616_492-616,#O man D walks,777af83e-b317-4904-8851-9fa92a8d0d0b
777af83e-b317-4904-8851-9fa92a8d0d0b_554-267_562-267,#C C walks,777af83e-b317-4904-8851-9fa92a8d0d0b
777af83e-b317-4904-8851-9fa92a8d0d0b_477-367_485-367,#C C holds knee,777af83e-b317-4904-8851-9fa92a8d0d0b
777af83e-b317-4904-8851-9fa92a8d0d0b_470-633_478-633,#C C walks,777af83e-b317-4904-8851-9fa92a8d0d0b
777af83e-b317-4904-8851-9fa92a8d0d0b_380-933_388-933,#C C puts wood on right hand,777af83e-b317-4904-8851-9fa92a8d0d0b
777af83e-b317-4904-8851-9fa92a8d0d0b_329-8_337-8,#C C takes stone,777af83e-b317-4904-8851-9fa92a8d0d0b
79001765-abc6-439b-a987-367dd4d1d5f6_246-267_254-267,#C C walks towards the kitchen counter.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_4-733_12-733,#C C cleans the pot cover.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_68-9_76-9,#C C picks up a pan.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_211-7_219-7,#C C picks up a pot cover.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_234-233_242-233,#C C cleans the pot cover.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_46-333_54-333,#C C takes out a pan from the cabinet.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_246-267_254-267,#C C walks towards the kitchen counter.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_3-333_11-333,#C C picks a pot cover.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_234-233_242-233,#C C cleans the pot cover.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_96-2_104-2,#C C picks up a pan.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_27-067_35-067,#C C picks a jug.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_154-2_162-2,#C C picks a pot.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_228-833_236-833,#C C puts the cover in the cabinet.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_145-633_153-633,#C C puts the frying pans in the cabinet.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_83-433_91-433,#C C puts the pan in the cabinet.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_64-267_72-267,#C C pushes the pots into the cabinet.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_175-2_183-2,#C C puts the pot in the cabinet.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_27-067_35-067,#C C picks a jug.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_0-0_5-533,#C C holds a napkin.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_4-733_12-733,#C C cleans the pot cover.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_64-267_72-267,#C C pushes the pots into the cabinet.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_46-333_54-333,#C C takes out a pan from the cabinet.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_240-8_248-8,#C C puts the cover in the cabinet.,79001765-abc6-439b-a987-367dd4d1d5f6
79001765-abc6-439b-a987-367dd4d1d5f6_114-333_122-333,#C C puts a paper in the pan.,79001765-abc6-439b-a987-367dd4d1d5f6
796bc463-2962-4a43-8a34-5f27983e0950_905-9_913-9,#C C the scalar handle,796bc463-2962-4a43-8a34-5f27983e0950
796bc463-2962-4a43-8a34-5f27983e0950_897-5_905-5,#C C loosens the bolt,796bc463-2962-4a43-8a34-5f27983e0950
796bc463-2962-4a43-8a34-5f27983e0950_957-933_965-933,#C C puts down the torque wrench,796bc463-2962-4a43-8a34-5f27983e0950
796bc463-2962-4a43-8a34-5f27983e0950_1148-3_1156-3,#C C fixes the torque wrench,796bc463-2962-4a43-8a34-5f27983e0950
796bc463-2962-4a43-8a34-5f27983e0950_965-933_973-933,#C C picks a towel,796bc463-2962-4a43-8a34-5f27983e0950
796bc463-2962-4a43-8a34-5f27983e0950_1048-667_1056-667,#C C touches the engine,796bc463-2962-4a43-8a34-5f27983e0950
7989f7d6-cfc7-423d-829d-267456132dbd_0-0_6-233,#C  C checks a cannister from a shelf,7989f7d6-cfc7-423d-829d-267456132dbd
7989f7d6-cfc7-423d-829d-267456132dbd_126-633_134-633,#C C fixes the nut on the iron,7989f7d6-cfc7-423d-829d-267456132dbd
7989f7d6-cfc7-423d-829d-267456132dbd_155-933_163-933,#C C takes a bolt from the table with his left hand,7989f7d6-cfc7-423d-829d-267456132dbd
7989f7d6-cfc7-423d-829d-267456132dbd_77-233_85-233,#C C loosens the nut from the bot with his hand,7989f7d6-cfc7-423d-829d-267456132dbd
7989f7d6-cfc7-423d-829d-267456132dbd_133-933_141-933,#C C tightens the nut on the iron with a machine,7989f7d6-cfc7-423d-829d-267456132dbd
7989f7d6-cfc7-423d-829d-267456132dbd_10-367_18-367,#C C looses the iron with the wrench,7989f7d6-cfc7-423d-829d-267456132dbd
7989f7d6-cfc7-423d-829d-267456132dbd_0-0_7-733,#C  C takes a cannister from a shelf,7989f7d6-cfc7-423d-829d-267456132dbd
7989f7d6-cfc7-423d-829d-267456132dbd_155-933_163-933,#C C takes a bolt from the table with his left hand,7989f7d6-cfc7-423d-829d-267456132dbd
7989f7d6-cfc7-423d-829d-267456132dbd_126-633_134-633,#C C fixes the nut on the iron,7989f7d6-cfc7-423d-829d-267456132dbd
7989f7d6-cfc7-423d-829d-267456132dbd_8-533_16-533,#C C takes a wrench from a rack,7989f7d6-cfc7-423d-829d-267456132dbd
7989f7d6-cfc7-423d-829d-267456132dbd_148-767_156-767,#C C drops the hammer on the table,7989f7d6-cfc7-423d-829d-267456132dbd
7989f7d6-cfc7-423d-829d-267456132dbd_23-533_31-533,#C C looses the iron with the wrench,7989f7d6-cfc7-423d-829d-267456132dbd
79f47a60-f1e9-4232-88b8-a1836e7dfd30_456-188_464-188,#C C adjusts cooking gas,79f47a60-f1e9-4232-88b8-a1836e7dfd30
79f47a60-f1e9-4232-88b8-a1836e7dfd30_475-654_483-654,#C C takes meat from the refrigerator,79f47a60-f1e9-4232-88b8-a1836e7dfd30
79f47a60-f1e9-4232-88b8-a1836e7dfd30_393-988_401-988,#C C cleans knife in the kitchen sink,79f47a60-f1e9-4232-88b8-a1836e7dfd30
79f47a60-f1e9-4232-88b8-a1836e7dfd30_499-054_507-054,#C C opens refrigerator in the kitchen,79f47a60-f1e9-4232-88b8-a1836e7dfd30
79f47a60-f1e9-4232-88b8-a1836e7dfd30_340-521_348-521,#C C closes refrigerator in the kitchen,79f47a60-f1e9-4232-88b8-a1836e7dfd30
79f47a60-f1e9-4232-88b8-a1836e7dfd30_533-354_541-354,#C C takes bowl from the kitchen cabinet drawer,79f47a60-f1e9-4232-88b8-a1836e7dfd30
79f47a60-f1e9-4232-88b8-a1836e7dfd30_402-654_410-654,#C C takes spaghettis from nylon paper,79f47a60-f1e9-4232-88b8-a1836e7dfd30
79f47a60-f1e9-4232-88b8-a1836e7dfd30_304-954_312-954,#C C opens refrigerator in the kitchen,79f47a60-f1e9-4232-88b8-a1836e7dfd30
79f47a60-f1e9-4232-88b8-a1836e7dfd30_471-754_479-754,#C C opens refrigerator drawer in the kitchen,79f47a60-f1e9-4232-88b8-a1836e7dfd30
79f47a60-f1e9-4232-88b8-a1836e7dfd30_492-188_500-188,#C C folds zip bag in the kitchen,79f47a60-f1e9-4232-88b8-a1836e7dfd30
79f47a60-f1e9-4232-88b8-a1836e7dfd30_340-521_348-521,#C C closes refrigerator in the kitchen,79f47a60-f1e9-4232-88b8-a1836e7dfd30
79f47a60-f1e9-4232-88b8-a1836e7dfd30_533-354_541-354,#C C takes bowl from the kitchen cabinet drawer,79f47a60-f1e9-4232-88b8-a1836e7dfd30
7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_259-788_267-788,#C C scoops some butter in the food pack with the small piece of bread in his right hand. #Unsure,7a43089b-fad6-4ba2-8d3f-ba47c2efc61e
7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_1197-554_1205-554,#C C places the phone on the table with his right hand,7a43089b-fad6-4ba2-8d3f-ba47c2efc61e
7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_1185-054_1193-054,#C C operates the phone with his right hand,7a43089b-fad6-4ba2-8d3f-ba47c2efc61e
7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_1330-921_1338-921,"#C C covers the plastic on the table with the lid in his 
left hand",7a43089b-fad6-4ba2-8d3f-ba47c2efc61e
7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_1096-388_1104-388,#C C throws away the parchment paper in the trash.,7a43089b-fad6-4ba2-8d3f-ba47c2efc61e
7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_1338-388_1346-388,#C C drinks the glass of juice on the table with his right hand.,7a43089b-fad6-4ba2-8d3f-ba47c2efc61e
7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_247-654_255-654,#C C eats some scrambled eggs from the frying pan with the spoon in his right hand.,7a43089b-fad6-4ba2-8d3f-ba47c2efc61e
7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_1319-488_1327-488,#C C cleans both hands with the tissue.,7a43089b-fad6-4ba2-8d3f-ba47c2efc61e
7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_266-621_274-621,#C C cleans his right hand with the tissue paper.,7a43089b-fad6-4ba2-8d3f-ba47c2efc61e
7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_1338-388_1346-388,#C C drinks the glass of juice on the table with his right hand.,7a43089b-fad6-4ba2-8d3f-ba47c2efc61e
7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_1248-154_1256-154,#C C takes the bread from the plate on the table with his right hand,7a43089b-fad6-4ba2-8d3f-ba47c2efc61e
7a43089b-fad6-4ba2-8d3f-ba47c2efc61e_86-754_94-754,#C C operates the phone with his hands.,7a43089b-fad6-4ba2-8d3f-ba47c2efc61e
7b696849-45f1-460f-a550-d70dc212e8b7_1215-621_1223-621,#C C dips the paint roller inside a bucket of water with his hands.,7b696849-45f1-460f-a550-d70dc212e8b7
7b696849-45f1-460f-a550-d70dc212e8b7_707-121_715-121,#C C dips the paint roller into the bucket with both hands #Unsure,7b696849-45f1-460f-a550-d70dc212e8b7
7b696849-45f1-460f-a550-d70dc212e8b7_1243-521_1251-521,#C C removes his left hand from the pain roller.,7b696849-45f1-460f-a550-d70dc212e8b7
7b696849-45f1-460f-a550-d70dc212e8b7_734-321_742-321,#C C paints the wall with the paint roller in both hands #Unsure,7b696849-45f1-460f-a550-d70dc212e8b7
7b696849-45f1-460f-a550-d70dc212e8b7_565-88_573-88,#C C dips the paint roller into the bucket with both hands #Unsure,7b696849-45f1-460f-a550-d70dc212e8b7
7b696849-45f1-460f-a550-d70dc212e8b7_1295-588_1303-588,#C C drops the paint roller on the wall with his right hand.,7b696849-45f1-460f-a550-d70dc212e8b7
7b696849-45f1-460f-a550-d70dc212e8b7_1413-854_1421-854,#C C wipes the wall with a foam.,7b696849-45f1-460f-a550-d70dc212e8b7
7b696849-45f1-460f-a550-d70dc212e8b7_1407-154_1415-154,#C C soaks the foam in water in a bucket.,7b696849-45f1-460f-a550-d70dc212e8b7
7b696849-45f1-460f-a550-d70dc212e8b7_1124-521_1132-521,#C C passes the foam from his left hand to his right hand.,7b696849-45f1-460f-a550-d70dc212e8b7
7b696849-45f1-460f-a550-d70dc212e8b7_1353-688_1361-688,#C C soaks the foam in water in a bucket.,7b696849-45f1-460f-a550-d70dc212e8b7
7b696849-45f1-460f-a550-d70dc212e8b7_550-688_558-688,#C C paints the wall with the paint roller in both hands #Unsure,7b696849-45f1-460f-a550-d70dc212e8b7
7b696849-45f1-460f-a550-d70dc212e8b7_1249-021_1257-021,#C C puts his left hand on the paint roller.,7b696849-45f1-460f-a550-d70dc212e8b7
7bbebd35-f550-436f-92ac-02307a9fe138_0-0_4-0,#C C holds the phone,7bbebd35-f550-436f-92ac-02307a9fe138
7bbebd35-f550-436f-92ac-02307a9fe138_0-0_5-867,#C C operates the phone,7bbebd35-f550-436f-92ac-02307a9fe138
7bbebd35-f550-436f-92ac-02307a9fe138_1-6_9-6,#C C puts the phone in the pocket,7bbebd35-f550-436f-92ac-02307a9fe138
7bbebd35-f550-436f-92ac-02307a9fe138_6-367_14-367,#CC starts the motorcycle,7bbebd35-f550-436f-92ac-02307a9fe138
7bbebd35-f550-436f-92ac-02307a9fe138_0-0_4-0,#C C holds the phone,7bbebd35-f550-436f-92ac-02307a9fe138
7bbebd35-f550-436f-92ac-02307a9fe138_0-0_5-867,#C C operates the phone,7bbebd35-f550-436f-92ac-02307a9fe138
7bbebd35-f550-436f-92ac-02307a9fe138_1-6_9-6,#C C puts the phone in the pocket,7bbebd35-f550-436f-92ac-02307a9fe138
7bbebd35-f550-436f-92ac-02307a9fe138_6-367_14-367,#CC starts the motorcycle,7bbebd35-f550-436f-92ac-02307a9fe138
7bc5387f-93a3-48ca-bd33-bd01fbb43c54_70-021_78-021,#C C holds a laptop mouse,7bc5387f-93a3-48ca-bd33-bd01fbb43c54
7bc5387f-93a3-48ca-bd33-bd01fbb43c54_11-954_19-954,#C C holds on a nob,7bc5387f-93a3-48ca-bd33-bd01fbb43c54
7bc5387f-93a3-48ca-bd33-bd01fbb43c54_97-588_105-588,#C C uses laptop keyboard,7bc5387f-93a3-48ca-bd33-bd01fbb43c54
7bc5387f-93a3-48ca-bd33-bd01fbb43c54_22-788_30-788,#C C holds on a nob,7bc5387f-93a3-48ca-bd33-bd01fbb43c54
7bc5387f-93a3-48ca-bd33-bd01fbb43c54_29-654_37-654,#C C looks at the laptop,7bc5387f-93a3-48ca-bd33-bd01fbb43c54
7bc5387f-93a3-48ca-bd33-bd01fbb43c54_45-388_53-388,#C C holds the table,7bc5387f-93a3-48ca-bd33-bd01fbb43c54
7bc5387f-93a3-48ca-bd33-bd01fbb43c54_70-021_78-021,#C C holds a laptop mouse,7bc5387f-93a3-48ca-bd33-bd01fbb43c54
7bc5387f-93a3-48ca-bd33-bd01fbb43c54_22-788_30-788,#C C holds on a nob,7bc5387f-93a3-48ca-bd33-bd01fbb43c54
7bc5387f-93a3-48ca-bd33-bd01fbb43c54_97-588_105-588,#C C uses laptop keyboard,7bc5387f-93a3-48ca-bd33-bd01fbb43c54
7bc5387f-93a3-48ca-bd33-bd01fbb43c54_29-654_37-654,#C C looks at the laptop,7bc5387f-93a3-48ca-bd33-bd01fbb43c54
7bc5387f-93a3-48ca-bd33-bd01fbb43c54_14-321_22-321,#C C looks at the laptop,7bc5387f-93a3-48ca-bd33-bd01fbb43c54
7bc5387f-93a3-48ca-bd33-bd01fbb43c54_45-388_53-388,#C C holds the table,7bc5387f-93a3-48ca-bd33-bd01fbb43c54
7bc5387f-93a3-48ca-bd33-bd01fbb43c54_0-021_4-788,#C C moves a container aside,7bc5387f-93a3-48ca-bd33-bd01fbb43c54
7bc5387f-93a3-48ca-bd33-bd01fbb43c54_24-121_32-121,#C C moves the nob,7bc5387f-93a3-48ca-bd33-bd01fbb43c54
7bc5387f-93a3-48ca-bd33-bd01fbb43c54_81-121_89-121,#C C taps on the table,7bc5387f-93a3-48ca-bd33-bd01fbb43c54
7bc5387f-93a3-48ca-bd33-bd01fbb43c54_108-754_116-754,#C C looks at the laptop,7bc5387f-93a3-48ca-bd33-bd01fbb43c54
7bc5387f-93a3-48ca-bd33-bd01fbb43c54_62-488_70-488,#C C taps on the table,7bc5387f-93a3-48ca-bd33-bd01fbb43c54
7bc5387f-93a3-48ca-bd33-bd01fbb43c54_14-321_22-321,#C C looks at the laptop,7bc5387f-93a3-48ca-bd33-bd01fbb43c54
7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee_493-054_501-054,#C C turns around.,7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee
7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee_521-021_529-021,#C C washes the utensil.,7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee
7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee_582-988_590-988,#C C closes the tap.,7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee
7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee_386-721_394-721,#C C opens the tap.,7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee
7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee_462-921_470-921,#C C opens the tap.,7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee
7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee_394-121_402-121,#C C washes the dish.,7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee
7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee_318-788_326-788,#CC dips the brush and spatula in water.,7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee
7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee_495-188_503-188,#C C removes the utensils.,7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee
7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee_335-754_343-754,#C C puts the peeler knife on the sink slab.,7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee
7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee_595-554_603-554,#C C puts the saucepan on the kitchen slab.,7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee
7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee_354-354_362-354,#C C leans the spatula on the sink slab.,7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee
7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee_412-788_420-788,#C C holds the dish with both hands.,7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee
7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee_331-454_339-454,#C C dips the peeler knife and brush in water.,7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee
